split,stem,positive,a,b,gap,relative_gap,pa,pb,psa,psb,rank_a,rank_b,fold_a,fold_b
train,2006,True,17,12,11.0,0.18860684379363712,"[902.9508196721312, 1224.765625]","[896.2622950819672, 1157.8385416666667]",77.44948115479885,49.16578678475444,0,18,2,2
train,2006,True,11,16,9.770329614269007,0.19639101459774608,"[749.1147540983607, 1231.4583333333333]","[769.1803278688525, 1278.3072916666667]",40.143696808373576,60.215545212560365,6,11,2,2
train,2006,True,26,21,19.024984394500787,0.2258486535702074,"[1023.344262295082, 1840.4947916666667]","[1076.8524590163934, 1746.796875]",109.53010664787597,96.72511540866556,4,13,2,2
train,2006,True,15,20,17.35755975068582,0.23572677374205844,"[1210.6229508196723, 1639.7135416666667]","[1137.049180327869, 1653.0989583333335]",73.90027063549903,103.21779853506966,22,25,2,2
train,2006,True,21,20,19.808652046684813,0.24450468130447317,"[1076.8524590163934, 1746.796875]","[1137.049180327869, 1653.0989583333335]",96.72511540866556,103.21779853506966,13,25,2,2
train,2006,True,23,25,18.1049731745428,0.26853880664122726,"[956.4590163934427, 1766.875]","[882.8852459016393, 1706.640625]",95.3266063869154,116.07785156071256,20,23,2,2
train,2006,True,21,23,25.019223662515376,0.36529280070113324,"[1076.8524590163934, 1746.796875]","[956.4590163934427, 1766.875]",96.72511540866556,95.3266063869154,13,20,2,2
train,2006,True,22,25,41.20189569201838,0.43006226926002367,"[996.5901639344263, 1666.484375]","[882.8852459016393, 1706.640625]",133.64495261945262,116.07785156071256,19,23,2,2
train,2006,True,26,27,38.81205847478876,0.5232465626208309,"[1023.344262295082, 1840.4947916666667]","[829.3770491803278, 1813.7239583333335]",109.53010664787597,59.08992175032065,4,24,2,2
train,2006,True,26,22,60.98386886924694,0.5723221153222536,"[1023.344262295082, 1840.4947916666667]","[996.5901639344263, 1666.484375]",109.53010664787597,133.64495261945262,4,19,2,2
train,2006,True,26,25,59.207972893961475,0.7101861010598294,"[1023.344262295082, 1840.4947916666667]","[882.8852459016393, 1706.640625]",109.53010664787597,116.07785156071256,4,23,2,2
train,2006,True,17,18,54.90169943749474,0.7523251724967643,"[902.9508196721312, 1224.765625]","[1036.72131147541, 1177.9166666666667]",77.44948115479885,83.83317988231347,0,3,2,2
train,2006,False,25,27,53.78138369920935,0.9324771701278988,"[882.8852459016393, 1706.640625]","[829.3770491803278, 1813.7239583333335]",116.07785156071256,59.08992175032065,23,24,2,2
train,2006,False,23,27,62.06346010171025,1.1152324088428731,"[956.4590163934427, 1766.875]","[829.3770491803278, 1813.7239583333335]",95.3266063869154,59.08992175032065,20,24,2,2
train,2006,False,21,25,124.22779244241272,1.770982010581619,"[1076.8524590163934, 1746.796875]","[882.8852459016393, 1706.640625]",96.72511540866556,116.07785156071256,13,23,2,2
train,2006,False,18,19,66.36467917239716,0.8473544477373647,"[1036.72131147541, 1177.9166666666667]","[1197.2459016393443, 1191.3020833333333]",83.83317988231347,84.89440161889067,3,14,2,2
train,2006,False,21,15,97.59513172565875,1.5578871240023433,"[1076.8524590163934, 1746.796875]","[1210.6229508196723, 1639.7135416666667]",96.72511540866556,73.90027063549903,13,22,2,2
train,2006,False,22,15,128.86916493148019,1.4246428648644014,"[996.5901639344263, 1666.484375]","[1210.6229508196723, 1639.7135416666667]",133.64495261945262,73.90027063549903,19,22,2,2
train,2006,False,18,12,53.0,0.8567352546597772,"[1036.72131147541, 1177.9166666666667]","[896.2622950819672, 1157.8385416666667]",83.83317988231347,49.16578678475444,3,18,2,2
train,2006,False,17,16,66.97793759742936,1.0434143644455702,"[902.9508196721312, 1224.765625]","[769.1803278688525, 1278.3072916666667]",77.44948115479885,60.215545212560365,0,11,2,2
train,2006,False,26,20,121.56018929489298,1.311312880238574,"[1023.344262295082, 1840.4947916666667]","[1137.049180327869, 1653.0989583333335]",109.53010664787597,103.21779853506966,4,25,2,2
train,2006,False,23,20,95.82974749528164,1.2181692883693767,"[956.4590163934427, 1766.875]","[1137.049180327869, 1653.0989583333335]",95.3266063869154,103.21779853506966,20,25,2,2
train,2006,False,18,14,94.1892851112981,1.507076789009666,"[1036.72131147541, 1177.9166666666667]","[1210.6229508196723, 1124.375]",83.83317988231347,71.12222508920362,3,7,2,2
train,2006,False,22,27,127.69343417595164,1.4523751850302329,"[996.5901639344263, 1666.484375]","[829.3770491803278, 1813.7239583333335]",133.64495261945262,59.08992175032065,19,24,2,2
train,2006,False,25,20,153.2886904474855,1.9134197733126594,"[882.8852459016393, 1706.640625]","[1137.049180327869, 1653.0989583333335]",116.07785156071256,103.21779853506966,23,25,2,2
train,2006,False,13,19,75.92203845452875,1.1496742829651687,"[1043.4098360655737, 1110.9895833333333]","[1197.2459016393443, 1191.3020833333333]",59.46749697709927,84.89440161889067,9,14,2,2
train,2006,False,17,11,76.0,1.3322062117742186,"[902.9508196721312, 1224.765625]","[749.1147540983607, 1231.4583333333333]",77.44948115479885,40.143696808373576,0,6,2,2
train,2006,False,14,13,65.12110101926616,1.4100233575056211,"[1210.6229508196723, 1124.375]","[1043.4098360655737, 1110.9895833333333]",71.12222508920362,59.46749697709927,7,9,2,2
train,2006,False,17,13,97.29038610159185,1.632310910949915,"[902.9508196721312, 1224.765625]","[1043.4098360655737, 1110.9895833333333]",77.44948115479885,59.46749697709927,0,9,2,2
train,2006,False,13,12,66.53517601961218,1.4680846254087752,"[1043.4098360655737, 1110.9895833333333]","[896.2622950819672, 1157.8385416666667]",59.46749697709927,49.16578678475444,9,18,2,2
train,2020,True,25,24,0.0,0.0,"[468.2857142857143, 1198.5]","[506.6, 1156.0]",69.11233092375258,73.67399230975029,18,25,2,2
train,2020,True,22,24,0.0,0.0,"[574.7142857142858, 1168.75]","[506.6, 1156.0]",84.00127550052014,73.67399230975029,14,25,2,2
train,2020,True,15,20,0.0,0.0,"[723.7142857142858, 1147.5]","[664.1142857142858, 1164.5]",56.749701069067946,66.30659307877525,4,24,2,2
train,2020,True,22,21,0.0,0.0,"[574.7142857142858, 1168.75]","[621.5428571428572, 1236.75]",84.00127550052014,73.67399230975029,14,23,2,2
train,2020,True,22,20,0.0,0.0,"[574.7142857142858, 1168.75]","[664.1142857142858, 1164.5]",84.00127550052014,66.30659307877525,14,24,2,2
train,2020,True,21,20,0.0,0.0,"[621.5428571428572, 1236.75]","[664.1142857142858, 1164.5]",73.67399230975029,66.30659307877525,23,24,2,2
train,2020,True,26,27,0.0,0.0,"[557.6857142857143, 1313.25]","[408.6857142857143, 1258.0]",79.23522845661157,63.51934463497827,17,26,2,2
train,2020,True,22,23,0.41421356237309515,0.00567469084852344,"[574.7142857142858, 1168.75]","[515.1142857142858, 1253.75]",84.00127550052014,83.24400450311292,14,15,2,2
train,2020,True,23,21,1.8284271247461903,0.027573977864817207,"[515.1142857142858, 1253.75]","[621.5428571428572, 1236.75]",83.24400450311292,73.67399230975029,15,23,2,2
train,2020,True,26,21,3.0,0.03600504105864702,"[557.6857142857143, 1313.25]","[621.5428571428572, 1236.75]",79.23522845661157,73.67399230975029,17,23,2,2
train,2020,True,23,26,5.082762530298219,0.06747393205910493,"[515.1142857142858, 1253.75]","[557.6857142857143, 1313.25]",83.24400450311292,79.23522845661157,15,17,2,2
train,2020,True,23,24,6.0,0.09435081955836584,"[515.1142857142858, 1253.75]","[506.6, 1156.0]",83.24400450311292,73.67399230975029,15,25,2,2
train,2020,True,12,17,4.830951894845301,0.11000765101802795,"[489.5714285714286, 845.75]","[493.8285714285714, 888.25]",42.53569929230874,44.61181778087826,5,7,2,2
train,2020,True,23,25,7.54400374531753,0.11986695531025598,"[515.1142857142858, 1253.75]","[468.2857142857143, 1198.5]",83.24400450311292,69.11233092375258,15,18,2,2
train,2020,True,18,13,6.810249675906654,0.12854104548127357,"[583.2285714285714, 845.75]","[591.7428571428571, 799.0]",57.85480594927764,53.29707845115501,2,8,2,2
train,2020,True,16,11,5.708203932499369,0.129681679030346,"[404.42857142857144, 922.25]","[383.14285714285717, 884.0]",36.34251740631861,34.02855943384699,21,22,2,2
train,2020,True,19,14,7.602325267042627,0.15469913291617526,"[685.4, 858.5]","[706.6857142857143, 811.75]",54.30594547824128,51.92143790656913,1,10,2,2
train,2020,True,25,27,14.524174696260024,0.22781792924092167,"[468.2857142857143, 1198.5]","[408.6857142857143, 1258.0]",69.11233092375258,63.51934463497827,18,26,2,2
train,2020,True,22,25,31.062439083762797,0.395772120956051,"[574.7142857142858, 1168.75]","[468.2857142857143, 1198.5]",84.00127550052014,69.11233092375258,14,18,2,2
train,2020,True,23,27,22.706539182259394,0.39937573933711745,"[515.1142857142858, 1253.75]","[408.6857142857143, 1258.0]",83.24400450311292,63.51934463497827,15,26,2,2
train,2020,True,26,25,39.26164427839479,0.48673745484501846,"[557.6857142857143, 1313.25]","[468.2857142857143, 1198.5]",79.23522845661157,69.11233092375258,17,18,2,2
train,2020,True,18,12,28.614185789921695,0.5512931509102872,"[583.2285714285714, 845.75]","[489.5714285714286, 845.75]",57.85480594927764,42.53569929230874,2,5,2,2
train,2020,True,18,17,32.37663853655727,0.567008610949545,"[583.2285714285714, 845.75]","[493.8285714285714, 888.25]",57.85480594927764,44.61181778087826,2,7,2,2
train,2020,True,22,26,54.08175741568164,0.6094904145779937,"[574.7142857142858, 1168.75]","[557.6857142857143, 1313.25]",84.00127550052014,79.23522845661157,14,17,2,2
train,2020,False,24,27,75.40026177965623,1.1707917576189302,"[506.6, 1156.0]","[408.6857142857143, 1258.0]",73.67399230975029,63.51934463497827,25,26,2,2
train,2020,False,19,13,42.266615305567875,0.854962114135799,"[685.4, 858.5]","[591.7428571428571, 799.0]",54.30594547824128,53.29707845115501,1,8,2,2
train,2020,False,15,21,69.45565981523414,1.1045599924984641,"[723.7142857142858, 1147.5]","[621.5428571428572, 1236.75]",56.749701069067946,73.67399230975029,4,23,2,2
train,2020,False,15,22,88.00561780022652,1.2591518619057618,"[723.7142857142858, 1147.5]","[574.7142857142858, 1168.75]",56.749701069067946,84.00127550052014,4,14,2,2
train,2020,False,26,24,71.18032973047436,0.8768670770334557,"[557.6857142857143, 1313.25]","[506.6, 1156.0]",79.23522845661157,73.67399230975029,17,25,2,2
train,2020,False,25,21,63.350602172784676,0.8760752806857718,"[468.2857142857143, 1198.5]","[621.5428571428572, 1236.75]",69.11233092375258,73.67399230975029,18,23,2,2
train,2020,False,23,20,91.19544457292888,1.2795659139771791,"[515.1142857142858, 1253.75]","[664.1142857142858, 1164.5]",83.24400450311292,66.30659307877525,15,24,2,2
train,2020,False,20,24,64.0,0.8266153994454638,"[664.1142857142858, 1164.5]","[506.6, 1156.0]",66.30659307877525,73.67399230975029,24,25,2,2
train,2020,False,18,14,53.405882034941776,1.0132648363012324,"[583.2285714285714, 845.75]","[706.6857142857143, 811.75]",57.85480594927764,51.92143790656913,2,10,2,2
train,2020,False,12,13,38.408120990476064,1.0000622889139603,"[489.5714285714286, 845.75]","[591.7428571428571, 799.0]",42.53569929230874,53.29707845115501,5,8,2,2
train,2020,False,22,27,91.57429448826494,1.2425494730033113,"[574.7142857142858, 1168.75]","[408.6857142857143, 1258.0]",84.00127550052014,63.51934463497827,14,26,2,2
train,2020,False,17,13,67.62215385719105,1.4966295208720939,"[493.8285714285714, 888.25]","[591.7428571428571, 799.0]",44.61181778087826,53.29707845115501,7,8,2,2
train,2020,False,17,11,52.0,1.1975401288126757,"[493.8285714285714, 888.25]","[383.14285714285717, 884.0]",44.61181778087826,34.02855943384699,7,22,2,2
train,2020,False,12,16,51.80151512977634,1.1640055180796578,"[489.5714285714286, 845.75]","[404.42857142857144, 922.25]",42.53569929230874,36.34251740631861,5,21,2,2
train,2020,False,25,20,109.46266337545913,1.4236956692287073,"[468.2857142857143, 1198.5]","[664.1142857142858, 1164.5]",69.11233092375258,66.30659307877525,18,24,2,2
train,2020,False,12,11,38.56008088970496,1.0617335439923983,"[489.5714285714286, 845.75]","[383.14285714285717, 884.0]",42.53569929230874,34.02855943384699,5,22,2,2
train,2020,False,21,27,91.19544457292888,1.3593859026812183,"[621.5428571428572, 1236.75]","[408.6857142857143, 1258.0]",73.67399230975029,63.51934463497827,23,26,2,2
train,2020,False,15,23,176.341478509682,3.40252616520537,"[723.7142857142858, 1147.5]","[515.1142857142858, 1253.75]",56.749701069067946,83.24400450311292,4,15,2,2
train,2020,False,15,24,156.0,2.59963896410296,"[723.7142857142858, 1147.5]","[506.6, 1156.0]",56.749701069067946,73.67399230975029,4,25,2,2
train,2020,False,15,26,140.15594213493105,1.9377529211914497,"[723.7142857142858, 1147.5]","[557.6857142857143, 1313.25]",56.749701069067946,79.23522845661157,4,17,2,2
train,2020,False,6,1,79.05623023850174,3.2464502704317164,"[310.7714285714286, 752.25]","[259.6857142857143, 671.5]",27.566283753890367,25.16445906432324,9,11,2,2
train,2020,False,10,5,121.78843593759146,3.2802177011501183,"[851.4285714285714, 973.25]","[928.0571428571429, 841.5]",48.68433306223149,31.545318873917616,12,19,2,2
train,2020,False,19,17,135.31214179228496,2.5137671468979126,"[685.4, 858.5]","[493.8285714285714, 888.25]",54.30594547824128,44.61181778087826,1,7,2,2
train,2020,False,19,10,120.19818480488888,2.4494561426325485,"[685.4, 858.5]","[851.4285714285714, 973.25]",54.30594547824128,48.68433306223149,1,12,2,2
train,2022,True,22,23,3.0,0.043159883405171136,"[553.9453125, 869.259052924791]","[492.7734375, 842.0947075208913]",80.17184344935724,68.10943830849851,0,7,2,2
train,2022,True,22,21,6.810249675906654,0.10713847951319187,"[553.9453125, 869.259052924791]","[587.9296875, 940.5654596100278]",80.17184344935724,59.32588039326456,0,24,2,2
train,2022,True,25,23,6.615773105863909,0.11437145179778732,"[455.390625, 886.2367688022284]","[492.7734375, 842.0947075208913]",58.246245634985186,68.10943830849851,6,7,2,2
train,2022,True,26,24,7.0,0.1302565123238377,"[540.3515625, 991.4986072423399]","[496.171875, 937.1699164345404]",67.17112945927188,67.76973824397865,8,15,2,2
train,2022,True,22,20,10.045361017187261,0.14786987190591028,"[553.9453125, 869.259052924791]","[642.3046875, 889.6323119777159]",80.17184344935724,58.345219785612905,0,26,2,2
train,2022,True,15,20,9.0,0.18298882785650508,"[693.28125, 882.8412256267409]","[642.3046875, 889.6323119777159]",46.824276176836726,58.345219785612905,12,26,2,2
train,2022,True,26,21,11.083045973594572,0.1875924319199093,"[540.3515625, 991.4986072423399]","[587.9296875, 940.5654596100278]",67.17112945927188,59.32588039326456,8,24,2,2
train,2022,True,19,14,7.4852813742385695,0.20748468416187738,"[737.4609375, 604.4066852367688]","[761.25, 570.4512534818941]",50.040787898640374,40.47980804034632,3,25,2,2
train,2022,True,22,24,12.45362404707371,0.2123942791497633,"[553.9453125, 869.259052924791]","[496.171875, 937.1699164345404]",80.17184344935724,67.76973824397865,0,15,2,2
train,2022,True,17,12,10.0,0.2842676218074806,"[547.1484375, 577.2423398328691]","[550.546875, 536.4958217270195]",44.160870383353185,37.366890324375774,17,20,2,2
train,2022,True,25,24,13.212670403551895,0.29901644933781607,"[455.390625, 886.2367688022284]","[496.171875, 937.1699164345404]",58.246245634985186,67.76973824397865,6,15,2,2
train,2022,True,11,16,9.198039027185569,0.3072849166955704,"[445.1953125, 570.4512534818941]","[455.390625, 604.4066852367688]",26.312971622884806,32.582783735601886,5,21,2,2
train,2022,True,21,20,17.867962264113206,0.31848732795650075,"[587.9296875, 940.5654596100278]","[642.3046875, 889.6323119777159]",59.32588039326456,58.345219785612905,24,26,2,2
train,2022,True,18,13,12.416407864998739,0.33515043983077697,"[635.5078125, 570.4512534818941]","[655.8984375, 533.100278551532]",53.711128410334304,37.366890324375774,1,18,2,2
train,2022,True,23,24,20.0,0.38059008664222316,"[492.7734375, 842.0947075208913]","[496.171875, 937.1699164345404]",68.10943830849851,67.76973824397865,7,15,2,2
train,2022,True,26,27,23.08318915758459,0.42680831850720846,"[540.3515625, 991.4986072423399]","[404.4140625, 950.7520891364902]",67.17112945927188,43.63512699618895,8,23,2,2
train,2022,True,22,25,39.11234224026316,0.616688426531698,"[553.9453125, 869.259052924791]","[455.390625, 886.2367688022284]",80.17184344935724,58.246245634985186,0,6,2,2
train,2022,True,22,26,43.9221548904324,0.6237784658589696,"[553.9453125, 869.259052924791]","[540.3515625, 991.4986072423399]",80.17184344935724,67.17112945927188,0,8,2,2
train,2022,True,25,26,45.51881339845203,0.7724489816733197,"[455.390625, 886.2367688022284]","[540.3515625, 991.4986072423399]",58.246245634985186,67.17112945927188,6,8,2,2
train,2022,False,24,21,36.48332962798263,0.8218759032710393,"[496.171875, 937.1699164345404]","[587.9296875, 940.5654596100278]",67.76973824397865,59.32588039326456,15,24,2,2
train,2022,False,25,27,45.400431032480725,1.0178598982783764,"[455.390625, 886.2367688022284]","[404.4140625, 950.7520891364902]",58.246245634985186,43.63512699618895,6,23,2,2
train,2022,False,24,27,41.42640687119285,1.1051954904312071,"[496.171875, 937.1699164345404]","[404.4140625, 950.7520891364902]",67.76973824397865,43.63512699618895,15,23,2,2
train,2022,False,18,17,38.0,0.8608617103054074,"[635.5078125, 570.4512534818941]","[547.1484375, 577.2423398328691]",53.711128410334304,44.160870383353185,1,17,2,2
train,2022,False,18,12,42.68065933568311,1.156916612379849,"[635.5078125, 570.4512534818941]","[550.546875, 536.4958217270195]",53.711128410334304,37.366890324375774,1,20,2,2
train,2022,False,18,19,51.03844732503075,1.1506416320306265,"[635.5078125, 570.4512534818941]","[737.4609375, 604.4066852367688]",53.711128410334304,50.040787898640374,1,3,2,2
train,2022,False,23,21,67.81860213634101,1.1692862437300175,"[492.7734375, 842.0947075208913]","[587.9296875, 940.5654596100278]",68.10943830849851,59.32588039326456,7,24,2,2
train,2022,False,22,15,90.35097153287424,1.569956657388726,"[553.9453125, 869.259052924791]","[693.28125, 882.8412256267409]",80.17184344935724,46.824276176836726,0,12,2,2
train,2022,False,15,21,68.31810730249349,1.590730090344685,"[693.28125, 882.8412256267409]","[587.9296875, 940.5654596100278]",46.824276176836726,59.32588039326456,12,24,2,2
train,2022,False,26,20,84.0411665018772,1.3181407819471662,"[540.3515625, 991.4986072423399]","[642.3046875, 889.6323119777159]",67.17112945927188,58.345219785612905,8,26,2,2
train,2022,False,23,26,61.0,0.9322488597315971,"[492.7734375, 842.0947075208913]","[540.3515625, 991.4986072423399]",68.10943830849851,67.17112945927188,7,8,2,2
train,2022,False,24,20,94.2102935611481,1.8674735686531037,"[496.171875, 937.1699164345404]","[642.3046875, 889.6323119777159]",67.76973824397865,58.345219785612905,15,26,2,2
train,2022,False,25,21,86.98295289429652,1.7208328769226855,"[455.390625, 886.2367688022284]","[587.9296875, 940.5654596100278]",58.246245634985186,59.32588039326456,6,24,2,2
train,2022,False,23,27,90.8313671900838,1.717011467033295,"[492.7734375, 842.0947075208913]","[404.4140625, 950.7520891364902]",68.10943830849851,43.63512699618895,7,23,2,2
train,2022,False,23,20,71.02777242147643,1.1317819661847843,"[492.7734375, 842.0947075208913]","[642.3046875, 889.6323119777159]",68.10943830849851,58.345219785612905,7,26,2,2
train,2022,False,17,16,43.94441010848846,1.1088803017370283,"[547.1484375, 577.2423398328691]","[455.390625, 604.4066852367688]",44.160870383353185,32.582783735601886,17,21,2,2
train,2022,False,19,13,57.728187440104094,1.6211690161118604,"[737.4609375, 604.4066852367688]","[655.8984375, 533.100278551532]",50.040787898640374,37.366890324375774,3,18,2,2
train,2022,False,18,14,70.06335201775947,1.868522152047351,"[635.5078125, 570.4512534818941]","[761.25, 570.4512534818941]",53.711128410334304,40.47980804034632,1,25,2,2
train,2022,False,22,27,101.41581909060729,1.720395500941595,"[553.9453125, 869.259052924791]","[404.4140625, 950.7520891364902]",80.17184344935724,43.63512699618895,0,23,2,2
train,2035,True,11,16,0.0,0.0,"[359.5061728395061, 690.6249999999999]","[362.96296296296293, 725.1562499999999]",39.99401961466578,42.455223325926816,19,22,1,1
train,2035,True,25,24,0.0,0.0,"[473.5802469135802, 1042.84375]","[501.2345679012345, 991.0468749999999]",59.54165208770523,71.3095105599267,15,16,1,1
train,2035,True,22,24,0.0,0.0,"[566.9135802469135, 1001.4062499999999]","[501.2345679012345, 991.0468749999999]",70.88979231399249,71.3095105599267,10,16,1,1
train,2035,True,21,26,0.0,0.0,"[622.2222222222222, 1046.296875]","[601.4814814814814, 1101.546875]",64.72860006725516,60.634250598807704,12,25,1,1
train,2035,True,22,21,0.0,0.0,"[566.9135802469135, 1001.4062499999999]","[622.2222222222222, 1046.296875]",70.88979231399249,64.72860006725516,10,12,1,1
train,2035,True,23,26,0.0,0.0,"[532.3456790123456, 1070.46875]","[601.4814814814814, 1101.546875]",68.66591378587619,60.634250598807704,21,25,1,1
train,2035,True,21,20,0.0,0.0,"[622.2222222222222, 1046.296875]","[660.2469135802469, 987.5937499999999]",64.72860006725516,51.70906265340561,12,24,1,1
train,2035,True,21,20,0.0,0.0,"[622.2222222222222, 1046.296875]","[625.679012345679, 973.7812499999999]",64.72860006725516,48.369399060067906,12,27,1,1
train,2035,True,21,23,0.0,0.0,"[622.2222222222222, 1046.296875]","[532.3456790123456, 1070.46875]",64.72860006725516,68.66591378587619,12,21,1,1
train,2035,True,20,15,0.41421356237309515,0.006616205412964567,"[660.2469135802469, 987.5937499999999]","[708.6419753086419, 973.7812499999999]",51.70906265340561,44.245038781654635,24,26,1,1
train,2035,True,15,20,0.41421356237309515,0.006616205412964567,"[708.6419753086419, 973.7812499999999]","[625.679012345679, 973.7812499999999]",44.245038781654635,48.369399060067906,26,27,1,1
train,2035,True,13,18,1.0,0.023186944788008416,"[542.716049382716, 590.484375]","[535.8024691358024, 631.921875]",43.56535108104621,50.89469581133572,13,18,1,1
train,2035,True,27,26,4.0,0.053378427497691026,"[470.12345679012344, 1125.71875]","[601.4814814814814, 1101.546875]",45.96521430305667,60.634250598807704,23,25,1,1
train,2035,True,25,23,3.2426406871192848,0.06092219472997554,"[473.5802469135802, 1042.84375]","[532.3456790123456, 1070.46875]",59.54165208770523,68.66591378587619,15,21,1,1
train,2035,True,22,23,4.385164807134504,0.06638856991520775,"[566.9135802469135, 1001.4062499999999]","[532.3456790123456, 1070.46875]",70.88979231399249,68.66591378587619,10,21,1,1
train,2035,True,17,12,2.605551275463989,0.07120481061921947,"[445.92592592592587, 676.8124999999999]","[445.92592592592587, 635.375]",48.61555535239952,41.88912835180596,6,8,1,1
train,2035,True,22,20,6.0,0.079280923698614,"[566.9135802469135, 1001.4062499999999]","[625.679012345679, 973.7812499999999]",70.88979231399249,48.369399060067906,10,27,1,1
train,2035,True,22,20,6.0,0.079280923698614,"[566.9135802469135, 1001.4062499999999]","[660.2469135802469, 987.5937499999999]",70.88979231399249,51.70906265340561,10,24,1,1
train,2035,True,24,23,5.0,0.07984938640374022,"[501.2345679012345, 991.0468749999999]","[532.3456790123456, 1070.46875]",71.3095105599267,68.66591378587619,16,21,1,1
train,2035,True,14,19,6.810249675906654,0.17184783450000496,"[653.3333333333333, 590.484375]","[646.4197530864197, 631.921875]",44.51400806016289,51.47770103359029,9,14,1,1
train,2035,True,20,26,25.019223662515376,0.30536236180283427,"[660.2469135802469, 987.5937499999999]","[601.4814814814814, 1101.546875]",51.70906265340561,60.634250598807704,24,25,1,1
train,2035,True,26,20,25.019223662515376,0.30536236180283427,"[601.4814814814814, 1101.546875]","[625.679012345679, 973.7812499999999]",60.634250598807704,48.369399060067906,25,27,1,1
train,2035,True,22,26,27.861739379323623,0.3322174799805089,"[566.9135802469135, 1001.4062499999999]","[601.4814814814814, 1101.546875]",70.88979231399249,60.634250598807704,10,25,1,1
train,2035,True,12,18,17.0,0.3940192146996278,"[445.92592592592587, 635.375]","[535.8024691358024, 631.921875]",41.88912835180596,50.89469581133572,8,18,1,1
train,2035,True,22,25,28.017236257093817,0.41682348376652084,"[566.9135802469135, 1001.4062499999999]","[473.5802469135802, 1042.84375]",70.88979231399249,59.54165208770523,10,15,1,1
train,2035,True,23,27,24.709920264364882,0.45533254679805857,"[532.3456790123456, 1070.46875]","[470.12345679012344, 1125.71875]",68.66591378587619,45.96521430305667,21,23,1,1
train,2035,True,25,26,43.553338819890925,0.5870863303564473,"[473.5802469135802, 1042.84375]","[601.4814814814814, 1101.546875]",59.54165208770523,60.634250598807704,15,25,1,1
train,2035,True,21,24,40.23105625617661,0.5879258314046195,"[622.2222222222222, 1046.296875]","[501.2345679012345, 991.0468749999999]",64.72860006725516,71.3095105599267,12,16,1,1
train,2035,True,24,26,47.76474136094644,0.5883222889891864,"[501.2345679012345, 991.0468749999999]","[601.4814814814814, 1101.546875]",71.3095105599267,60.634250598807704,16,25,1,1
train,2035,True,17,11,23.0,0.6745767290982251,"[445.92592592592587, 676.8124999999999]","[359.5061728395061, 690.6249999999999]",48.61555535239952,39.99401961466578,6,19,1,1
train,2035,False,20,20,-1.0,-1.0,"[660.2469135802469, 987.5937499999999]","[625.679012345679, 973.7812499999999]",51.70906265340561,48.369399060067906,24,27,1,1
train,2035,False,10,0,-1.0,-1.0,"[822.7160493827159, 763.1406249999999]","[815.8024691358024, 801.1249999999999]",43.290488077921815,35.90496715869082,20,28,1,1
train,2035,False,21,15,57.60034129593445,1.000195867657691,"[622.2222222222222, 1046.296875]","[708.6419753086419, 973.7812499999999]",64.72860006725516,44.245038781654635,12,26,1,1
train,2035,False,17,16,37.27531841800928,1.006155685159537,"[445.92592592592587, 676.8124999999999]","[362.96296296296293, 725.1562499999999]",48.61555535239952,42.455223325926816,6,22,1,1
train,2035,False,24,20,64.11528238439882,0.8818983312061986,"[501.2345679012345, 991.0468749999999]","[625.679012345679, 973.7812499999999]",71.3095105599267,48.369399060067906,16,27,1,1
train,2035,False,23,20,86.36704184073076,1.3583854795399553,"[532.3456790123456, 1070.46875]","[625.679012345679, 973.7812499999999]",68.66591378587619,48.369399060067906,21,27,1,1
train,2035,False,24,27,82.86298349093002,1.2804340940485923,"[501.2345679012345, 991.0468749999999]","[470.12345679012344, 1125.71875]",71.3095105599267,45.96521430305667,16,23,1,1
train,2035,False,13,19,40.677331968349414,1.0476682902887178,"[542.716049382716, 590.484375]","[646.4197530864197, 631.921875]",43.56535108104621,51.47770103359029,13,14,1,1
train,2035,False,21,25,62.788713735268246,1.0472788727399085,"[622.2222222222222, 1046.296875]","[473.5802469135802, 1042.84375]",64.72860006725516,59.54165208770523,12,15,1,1
train,2035,False,22,15,90.54780172128658,1.3905768109358796,"[566.9135802469135, 1001.4062499999999]","[708.6419753086419, 973.7812499999999]",70.88979231399249,44.245038781654635,10,26,1,1
train,2035,False,12,13,42.840620433565945,1.2349025985999753,"[445.92592592592587, 635.375]","[542.716049382716, 590.484375]",41.88912835180596,43.56535108104621,8,13,1,1
train,2035,False,12,11,42.01162633521314,1.3099880865499667,"[445.92592592592587, 635.375]","[359.5061728395061, 690.6249999999999]",41.88912835180596,39.99401961466578,8,19,1,1
train,2035,False,23,20,86.36704184073076,1.3583854795399553,"[532.3456790123456, 1070.46875]","[660.2469135802469, 987.5937499999999]",68.66591378587619,51.70906265340561,21,24,1,1
train,2035,False,14,13,35.0,0.9840627249521833,"[653.3333333333333, 590.484375]","[542.716049382716, 590.484375]",44.51400806016289,43.56535108104621,9,13,1,1
train,2035,False,24,20,64.11528238439882,0.8818983312061986,"[501.2345679012345, 991.0468749999999]","[660.2469135802469, 987.5937499999999]",71.3095105599267,51.70906265340561,16,24,1,1
train,2035,False,14,18,54.036351623268054,1.2322430487647518,"[653.3333333333333, 590.484375]","[535.8024691358024, 631.921875]",44.51400806016289,50.89469581133572,9,18,1,1
train,2035,False,22,27,83.581321815162,1.2283404102132198,"[566.9135802469135, 1001.4062499999999]","[470.12345679012344, 1125.71875]",70.88979231399249,45.96521430305667,10,23,1,1
