accepted,action_frac,bg_a_area,bg_b_area,bg_channel_proxy,bg_component_count_delta,bg_components_after,bg_components_before,bg_pair_distance,bridge_score_mean,bridge_score_p90,candidate_boundary_f1,candidate_boundary_iou,candidate_component_count_mae,candidate_component_delta_mean,candidate_dice,candidate_family,candidate_gap_region_fp_rate,candidate_iou,candidate_precision,candidate_recall,component_area,corridor_radius,cut_adjacent_bg_components_before,cut_anchor_area_frac,cut_area,cut_bbox_h,cut_bbox_w,cut_component_bg_frac_after,cut_component_border_contacts_after,cut_fill,cut_gt_fg_frac,cut_gt_gap_frac,cut_max_dist_in,cut_mean_dist_in,cut_mean_grad,cut_mean_image,cut_p90_grad,cut_slenderness,cut_std_image,delta_boundary_f1,delta_boundary_iou,delta_component_count_mae,delta_component_delta_mean,delta_dice,delta_gap_region_fp_rate,delta_iou,delta_precision,delta_recall,image,overerosion_proxy,pred_component_id,r241_label_risk,r241_label_safe,r241_safe_prob,reject_reason,ring_bg_frac,ring_fg_frac,run_id,seam_prob_mean,seam_prob_p90,split
0.0,0.25,20405.0,255.0,0.0,0.0,2.0,2.0,43.31909625516883,17.48953884841684,18.075842126947048,0.17302475904657472,0.09470558503917109,17.0,17.0,0.6625023927783431,bg_component,0.3228066273768487,0.4953297779384736,0.5125011690619447,0.9366435917158078,24593.0,2.0,2.0,0.0002181772846278519,14.0,8.0,16.0,0.13155594405594406,3.0,0.109375,0.7142857142857143,0.2857142857142857,2.8284271247461903,1.8459833461864876,0.022498205304145813,0.12997201085090637,0.041116988286376006,2.0,0.015393426641821861,0.0013583813805438383,0.0008133240376536344,0.0,0.0,-0.00010803725661168162,-0.0004447903925274832,-0.00012079601229619819,-4.402480415688359e-05,-0.00028487593652959387,2246.png,1.0,18.0,1,0,0.05954509703425691,low_mean_prob,0.19736842105263158,0.8026315789473685,R239-gtfree-bg-channel-seam-prob-editor,0.05407865351870587,0.22826839568675478,val
0.0,0.25,20405.0,255.0,0.0,1.0,3.0,2.0,43.31909625516883,17.254625147255947,17.554621619899823,0.1735064935064935,0.0949943117178612,17.0,17.0,0.662576439890793,bg_component,0.3226954297787168,0.49541256760624913,0.5125471492253499,0.9367860296840725,24593.0,1.0,1.0,0.00015584091759132277,10.0,8.0,14.0,0.08954545454545454,1.0,0.08928571428571429,0.5,0.5,3.1622776601683795,2.152733584216013,0.024547791108489037,0.12509804964065552,0.04349611178040504,1.75,0.012941177934408188,0.0018401158404626194,0.0011020507163437415,0.0,0.0,-3.399014416183288e-05,-0.0005559879906593679,-3.800634452066909e-05,1.9553592484067295e-06,-0.00014243796826485244,2246.png,1.0,18.0,1,0,0.02835144224001238,low_mean_prob,0.14705882352941177,0.8529411764705882,R239-gtfree-bg-channel-seam-prob-editor,0.035836113554692385,0.04139037230905157,val
0.0,0.25,1.0,1.0,1.0,0.0,4.0,4.0,100.60318086422517,1.3712219771960694,2.110733211040497,0.3866785172792388,0.2396785274483116,3.0,-3.0,0.9039572435751649,bg_seed,0.2962238913468464,0.8247463324549208,0.8576884899227483,0.9555026683975191,28625.0,2.0,3.0,0.00125,58.0,80.0,61.0,0.2553323853537149,4.0,0.011885245901639344,0.3620689655172414,0.6379310344827587,3.0,1.8200882103163654,0.008662097156047821,0.26572006940841675,0.019238768890500076,1.3114754098360655,0.007887311279773712,0.0015469245351892869,0.001187520370849099,0.0,0.0,0.00011851996781020446,-0.0019034880131700849,0.0001972965851302355,0.0006195244055068327,-0.0005048319630751585,2248.png,1.0,20.0,1,0,0.03468277958319361,low_mean_prob,0.34375,0.65625,R239-gtfree-bg-channel-seam-prob-editor,0.0003442749704647157,0.0003905178304346323,val
0.0,0.25,1.0,1.0,1.0,0.0,3.0,3.0,100.60318086422517,0.9517131650808198,1.334329468011856,0.38610806004498144,0.2392403422348976,3.0,-3.0,0.9039056106210784,bg_seed,0.2973556950303529,0.8246603754018459,0.8573245935572901,0.9558392230395693,28625.0,1.0,3.0,0.00047413793103448276,22.0,73.0,56.0,0.2594734742720383,4.0,0.0053816046966731895,0.3181818181818182,0.6818181818181818,3.1622776601683795,1.9489570137403296,0.007137133274227381,0.2657753825187683,0.020379994250833994,1.3035714285714286,0.00765658775344491,0.0009764673009319269,0.0007493351574350826,0.0,0.0,6.688701372370431e-05,-0.0007716843296635689,0.00011133953205533231,0.0002556280400486388,-0.00016827732102497883,2248.png,1.0,20.0,1,0,0.1368590697513826,low_mean_prob,0.2847222222222222,0.7152777777777778,R239-gtfree-bg-channel-seam-prob-editor,0.00034301523065609314,0.0003905178304346323,val
0.0,0.25,1.0,1.0,1.0,0.0,1.0,1.0,49.24428900898052,1.1008593566941578,1.611177103546543,0.4252918798373344,0.2700766411196268,3.0,-3.0,0.7930189834660135,bg_seed,0.1088828117087005,0.6570268899036023,0.8546726504751848,0.7396618688599498,1381.0,2.0,1.0,0.0010548523206751054,8.0,42.0,26.0,0.6509511993382961,4.0,0.007326007326007326,0.375,0.625,1.4142135623730951,1.1035533905932737,0.009021775797009468,0.2617647349834442,0.011189674772322177,1.6153846153846154,0.005094266962260008,0.0012960804149138028,0.001044490528255837,0.0,0.0,2.106450408423388e-05,-0.0005064316823660542,2.8918301168134875e-05,0.0005059838085181845,-0.0003427004797805777,2709.png,1.0,18.0,1,0,0.2152962358171657,low_mean_prob,0.4027777777777778,0.5972222222222222,R239-gtfree-bg-channel-seam-prob-editor,0.0005827334537732825,0.0008505909118262799,val
0.0,0.25,1.0,1.0,1.0,0.0,1.0,1.0,49.24428900898052,0.6866059824824333,0.7373734802007675,0.4248786248523816,0.2697434188603799,3.0,-3.0,0.7930696706256888,bg_seed,0.10908538438164692,0.6570964796591255,0.854485488126649,0.7398903358464702,1381.0,1.0,1.0,0.0005274261603375527,4.0,42.0,25.0,0.6513240857503153,4.0,0.0038095238095238095,0.25,0.75,1.0,1.0,0.008902504108846188,0.2617647051811218,0.010738109238445759,1.68,0.0016980889486148953,0.0008828254299609872,0.0007112682690089134,0.0,0.0,7.17516637595006e-05,-0.0003038590094196353,9.850805669142648e-05,0.0003188214599824102,-0.00011423349326011856,2709.png,1.0,18.0,1,0,0.34148719326964533,low_mean_prob,0.42857142857142855,0.5714285714285714,R239-gtfree-bg-channel-seam-prob-editor,0.0005577890125259926,0.0007894001265815231,val
0.0,0.25,1.0,1.0,1.0,0.0,1.0,1.0,41.30375285612676,0.8347131289767582,1.0367130470908288,0.42482288113356076,0.2696984840912877,2.0,-2.0,0.793192114607567,bg_seed,0.1089840980451737,0.6572646103896104,0.8546174142480211,0.7400045693397304,1381.0,1.0,1.0,0.0005274261603375527,4.0,2.0,2.0,0.5173130193905817,4.0,1.0,0.0,1.0,2.0,1.3535533905932737,0.007398166228085756,0.25784313678741455,0.009001016663387418,1.0,0.0016980889486148953,0.000827081711140154,0.0006663334999167381,-1.0,1.0,0.00019419564563771807,-0.00040514534589285167,0.00026663878717625433,0.00045074758135443815,0.0,2709.png,0.0,18.0,0,1,0.2314768963617043,low_mean_prob,0.3125,0.6875,R239-gtfree-bg-channel-seam-prob-editor,0.0003348536760760198,0.0003348536760760198,val
0.0,0.25,1.0,1.0,1.0,0.0,1.0,1.0,41.30375285612676,1.0868291734237603,1.7022347021373938,0.4261006289308176,0.2707292707292707,2.0,-2.0,0.7933104631217839,bg_seed,0.10827509368986124,0.6574271499644634,0.8553500660501981,0.7396618688599498,1381.0,2.0,1.0,0.0018459915611814346,14.0,39.0,7.0,0.5587596899224806,4.0,0.05128205128205128,0.21428571428571427,0.7857142857142857,2.23606797749979,1.4627649046156483,0.00743886549025774,0.2607843279838562,0.010398013517260553,5.571428571428571,0.004384446889162064,0.0021048295083970214,0.0016971201378997436,-1.0,1.0,0.0003125441598545997,-0.0011141497012053109,0.00042917836202926996,0.0011833993835315137,-0.0003427004797805777,2709.png,1.0,18.0,1,0,0.14119203638019281,low_mean_prob,0.3375,0.6625,R239-gtfree-bg-channel-seam-prob-editor,0.00033485367607601974,0.0003348536760760198,val
0.0,0.25,1.0,1.0,1.0,0.0,1.0,1.0,48.010415536631214,1.3224866410397633,2.2865227843144034,0.42374570827334146,0.2688308038223721,0.0,0.0,0.864241580367244,bg_seed,0.05522197962154294,0.7609378591678798,0.9423989371797304,0.798055287688846,2236.0,2.0,1.0,0.001137440758293839,12.0,31.0,39.0,0.4945273631840796,4.0,0.009925558312655087,0.16666666666666666,0.8333333333333334,2.0,1.2214045207910318,0.015049626119434834,0.10784313827753067,0.02072868924587965,1.2580645161290323,0.0060963258147239685,0.0024129662842073962,0.001939386488476913,0.0,0.0,0.00027706788572701146,-0.00090975254730713,0.00042947543003435396,0.0008823495020052752,-0.00016072002571521082,2853.png,1.0,20.0,1,0,0.11092209329893599,low_mean_prob,0.4117647058823529,0.5882352941176471,R239-gtfree-bg-channel-seam-prob-editor,0.0003348536760760198,0.0003348536760760198,val
0.0,0.25,1.0,1.0,1.0,0.0,1.0,1.0,40.01249804748511,1.2639619305002405,2.229378032684326,0.422966082908446,0.2682035423109362,0.0,0.0,0.8643028061779421,bg_seed,0.055312954876273655,0.761032791909286,0.9423204629541789,0.7982160077145612,2236.0,2.0,1.0,0.0008530805687203792,9.0,4.0,40.0,0.5299342105263158,4.0,0.05625,0.0,1.0,1.4142135623730951,1.0460237291525663,0.01658976450562477,0.10936819016933441,0.019180473685264588,10.0,0.005681221839040518,0.001633340919311943,0.0013121249770409738,0.0,0.0,0.0003382936964251293,-0.0008187772925764142,0.0005244081714405047,0.0008038752764537582,0.0,2853.png,0.0,20.0,0,1,0.13445152467560362,low_mean_prob,0.4605263157894737,0.5394736842105263,R239-gtfree-bg-channel-seam-prob-editor,0.0003348536760760198,0.0003348536760760198,val
0.0,0.25,1.0,1.0,1.0,0.0,1.0,1.0,40.01249804748511,0.7305675101460901,1.2868015504425425,0.42236987818383165,0.26772427348027517,0.0,0.0,0.8640654225934142,bg_seed,0.05576783114992722,0.7606647775139772,0.9418681839734472,0.7981356477017036,2236.0,1.0,1.0,0.00047393364928909954,5.0,2.0,39.0,0.5235087719298246,4.0,0.0641025641025641,0.2,0.8,2.0,1.282842712474619,0.017573833465576172,0.1129411831498146,0.019680536538362502,19.5,0.003842336591333151,0.0010371361946975854,0.0008328561463799566,0.0,0.0,0.00010091011189727883,-0.0003639010189228492,0.00015639377613174688,0.000351596295722012,-8.036001285760541e-05,2853.png,1.0,20.0,1,0,0.09815741240604316,low_mean_prob,0.35,0.65,R239-gtfree-bg-channel-seam-prob-editor,0.0003348536760760198,0.0003348536760760198,val
0.0,0.25,1.0,1.0,0.0,2.0,3.0,1.0,48.010415536631214,0.9281682516058,0.9964376009881066,0.42302158273381296,0.26824817518248173,0.0,0.0,0.8639032664955852,bg_seed,0.05604075691411936,0.7604134762633997,0.9415947662842514,0.798055287688846,2236.0,1.0,0.0,0.00028436018957345974,3.0,27.0,36.0,0.0006613756613756613,0.0,0.0030864197530864196,0.6666666666666666,0.3333333333333333,2.23606797749979,2.1573786516665265,0.014717028476297855,0.11372549086809158,0.02021503187716007,1.3333333333333333,0.0055459351278841496,0.0016888407446788989,0.0013567578485865206,0.0,0.0,-6.124598593171271e-05,-9.097525473070883e-05,-9.490747444573788e-05,7.817860652625797e-05,-0.00016072002571521082,2853.png,1.0,20.0,1,0,0.23942354743990488,low_mean_prob,0.09615384615384616,0.9038461538461539,R239-gtfree-bg-channel-seam-prob-editor,0.0003348536760760198,0.0003348536760760198,val
0.0,0.25,1.0,1.0,1.0,0.0,3.0,3.0,143.024473430249,1.5200815208966934,2.2657143481784088,0.35865114411882776,0.21851000342415497,2.0,2.0,0.9265497154786356,bg_seed,0.20188484173691745,0.8631510269632753,0.9272428294155705,0.9258576369729351,45777.0,2.0,2.0,0.0004041928269246315,30.0,134.0,53.0,0.16715135492399208,3.0,0.00422416220782878,0.4,0.23333333333333334,3.605551275463989,2.116435840016763,0.01627975143492222,0.11464054137468338,0.02512263432145119,2.5283018867924527,0.01126081682741642,-0.0005499168464899173,-0.00040838591649361433,0.0,0.0,2.556129583808353e-05,-0.00027835215524096846,4.436481247060975e-05,0.00021310776969729606,-0.00016150088152566688,3058.png,1.0,19.0,1,0,0.0006592929157579984,recall_drop,0.33,0.67,R239-gtfree-bg-channel-seam-prob-editor,0.27845021405317044,0.9476818532704312,val
0.0,0.25,1.0,1.0,1.0,0.0,3.0,3.0,143.024473430249,0.9364279981294517,1.2493671122336023,0.35896406344107606,0.21874235380474677,2.0,2.0,0.9265451509295483,bg_seed,0.2020836647049467,0.8631431044648794,0.927125724295917,0.9259653042272856,45777.0,1.0,2.0,0.0001616771307698526,12.0,133.0,51.0,0.16731279330748827,4.0,0.0017691287041132243,0.3333333333333333,0.16666666666666666,3.1622776601683795,1.8719033949928459,0.01860196143388748,0.11503268033266068,0.028282709047198297,2.607843137254902,0.007219190243631601,-0.00023699752424161113,-0.00017603553590181398,0.0,0.0,2.099674675071217e-05,-7.95291872117132e-05,3.644231407473608e-05,9.600265004383601e-05,-5.383362717514828e-05,3058.png,1.0,19.0,1,0,0.002698854468776551,recall_drop,0.3026315789473684,0.6973684210526315,R239-gtfree-bg-channel-seam-prob-editor,0.28320044176456266,0.9275735762049241,val
0.0,0.25,50136.0,150.0,1.0,0.0,3.0,3.0,52.21697136963047,23.709895492876317,24.74931080509128,0.36070698569195625,0.220038139944257,2.0,2.0,0.9266538249121058,bg_component,0.20069190392874184,0.8633317436811325,0.9274783945207695,0.9258307201593475,45777.0,2.0,3.0,0.0006871278057718735,51.0,50.0,33.0,0.18284462419952816,4.0,0.03090909090909091,0.27450980392156865,0.7254901960784313,4.123105625617661,2.3741015979203843,0.01838568225502968,0.10126874595880508,0.03026631660759449,1.5151515151515151,0.0143133495002985,0.0015059247266385745,0.001119750603608416,0.0,0.0,0.00012967072930825108,-0.0014712899634165832,0.00022508153032785305,0.0004486728748963609,-0.00018841769511324102,3058.png,1.0,19.0,1,0,0.00039916538395598814,recall_drop,0.19393939393939394,0.806060606060606,R239-gtfree-bg-channel-seam-prob-editor,0.23389263464744497,0.6708739193763232,val
0.0,0.25,50136.0,150.0,1.0,2.0,4.0,2.0,52.21697136963047,23.213325560557728,23.61536375393089,0.3598316295850872,0.21938700689250623,2.0,2.0,0.9265549659240901,bg_component,0.20136790202004134,0.863160140026851,0.9272668454892234,0.9258441785661413,45777.0,1.0,1.0,0.00044461210961709464,33.0,21.0,8.0,0.18660287081339713,2.0,0.19642857142857142,0.3939393939393939,0.6060606060606061,4.47213595499958,2.879141946854247,0.01654725894331932,0.10231729596853256,0.025789089500904083,2.625,0.01727982982993126,0.0006305686197695115,0.0004686175518576474,0.0,0.0,3.0811741292602335e-05,-0.0007952918721170765,5.3477876046370554e-05,0.00023712384335028425,-0.00017495928831945395,3058.png,1.0,19.0,1,0,0.0005394604000950046,low_mean_prob,0.11016949152542373,0.8898305084745762,R239-gtfree-bg-channel-seam-prob-editor,0.1530571969651853,0.5171778868521771,val
0.0,0.25,33725.0,3.0,0.0,-1.0,1.0,2.0,98.6917401002194,3.6309740756640565,4.076955262170047,0.26289897510980964,0.15134351505343718,1.0,1.0,0.9196585705941098,bg_component,0.11989116104238548,0.8512665955056964,0.9637006966054307,0.8794660554558494,41130.0,2.0,2.0,2.3693500872710615e-05,3.0,2.0,2.0,0.13781163434903046,1.0,0.75,0.0,1.0,1.4142135623730951,1.2761423749153968,0.015226834453642368,0.683660089969635,0.01913417726755142,1.0,0.012122375890612602,-3.079704505476455e-05,-2.041251846826575e-05,0.0,0.0,1.0397183095256501e-05,-8.415383320710401e-05,1.781637914410883e-05,2.283344329601089e-05,0.0,3249.png,0.0,20.0,1,0,0.3754338156862449,low_mean_prob,0.3125,0.6875,R239-gtfree-bg-channel-seam-prob-editor,0.02080064514395787,0.0464372021242999,val
0.0,0.25,1.0,1.0,1.0,0.0,2.0,2.0,97.9081201943945,1.129300828702505,1.8691730022430422,0.4823395797842135,0.3178178552720198,2.0,-2.0,0.9189360737494333,bg_seed,0.1126643368280912,0.8500293566695557,0.9368894641151274,0.9016578190337792,7053.0,2.0,1.0,0.0009236168837166343,30.0,54.0,82.0,0.4231638418079096,4.0,0.006775067750677507,0.5,0.5,2.23606797749979,1.443571192978842,0.00532336812466383,0.20444443821907043,0.009993160143494606,1.5185185185185186,0.006541173439472914,0.0010476430163299244,0.0009090638986484767,0.0,0.0,-3.673591824038258e-05,-0.0008320852055250516,-6.286847157666031e-05,0.0004035184853746765,-0.00044485305020913746,3269.png,1.0,20.0,1,0,0.20353370445807858,low_mean_prob,0.3355263157894737,0.6644736842105263,R239-gtfree-bg-channel-seam-prob-editor,0.012391627508183936,0.04090840603823858,val
0.0,0.25,1.0,1.0,1.0,0.0,1.0,1.0,91.92388155425118,0.869986604899168,1.2071154117584229,0.481790807340492,0.31734151635356633,2.0,-2.0,0.9190234469422287,bg_seed,0.11316358795140623,0.8501788908765653,0.9366550672866689,0.9020433583439604,7053.0,1.0,1.0,0.00024629783565776914,8.0,90.0,14.0,0.3306349206349206,4.0,0.006349206349206349,0.25,0.75,2.0,1.5,0.004969462752342224,0.20588235557079315,0.007911659590899945,6.428571428571429,0.004384446889162064,0.0004988705726084453,0.0004327249801950317,0.0,0.0,5.063727455500988e-05,-0.00033283408221002064,8.666573543292255e-05,0.00016912165691618242,-5.931374002787759e-05,3269.png,1.0,20.0,1,0,0.21685286899169795,low_mean_prob,0.390625,0.609375,R239-gtfree-bg-channel-seam-prob-editor,0.007809922338262755,0.02926712472095642,val
0.0,0.25,1.0,1.0,1.0,0.0,1.0,1.0,91.92388155425118,1.3776361020632797,2.1210546135902404,0.4823315532325872,0.3178108856779217,2.0,-2.0,0.9191018705992566,bg_seed,0.1127198091751262,0.8503131290539029,0.9368819887256261,0.9019840446039326,7053.0,2.0,1.0,0.0005541701302299807,18.0,90.0,16.0,0.33821733821733824,4.0,0.0125,0.2222222222222222,0.7777777777777778,2.8284271247461903,1.5821504813677265,0.004441095516085625,0.20675382018089294,0.007911659590899945,5.625,0.005515899043530226,0.00103961646470363,0.0009020943045504048,0.0,0.0,0.00012906093158293608,-0.0007766128584900528,0.00022090391277052035,0.0003960430958733774,-0.00011862748005575519,3269.png,1.0,20.0,1,0,0.07999274892845477,low_mean_prob,0.40476190476190477,0.5952380952380952,R239-gtfree-bg-channel-seam-prob-editor,0.006979359153575341,0.02926712472095642,val
0.0,0.25,1.0,1.0,1.0,0.0,1.0,1.0,97.9081201943945,0.7886447845958173,1.1603751242160798,0.4816414686825054,0.31721194879089615,2.0,-2.0,0.9189679134690918,bg_seed,0.11338547733954624,0.8500838457238681,0.9365397050220156,0.9020433583439604,7053.0,1.0,1.0,0.00012314891782888457,4.0,2.0,2.0,0.5048476454293629,3.0,1.0,0.5,0.5,2.0,1.5,0.0038278023712337017,0.20980392396450043,0.005652933707460762,1.0,0.0019607841968536377,0.00034953191462183675,0.0003031574175248464,0.0,0.0,-4.8961985819051534e-06,-0.00011094469407001151,-8.379417264281486e-06,5.3759392262819894e-05,-5.931374002787759e-05,3269.png,1.0,20.0,1,0,0.4420351889393682,low_mean_prob,0.34375,0.65625,R239-gtfree-bg-channel-seam-prob-editor,0.0003348536760760198,0.0003348536760760198,val
0.0,0.25,1.0,1.0,1.0,0.0,1.0,1.0,18.973665961010276,1.2619317412376403,1.8311388492584229,0.607671138630891,0.43644224830142064,1.0,1.0,0.929897278788971,bg_seed,0.05263157894736842,0.868979454361738,0.9530259188573539,0.9078646413700077,2570.0,2.0,1.0,0.0006152710268873438,10.0,6.0,18.0,0.6194885361552028,4.0,0.09259259259259259,0.7,0.3,1.0,1.0,0.018988853320479393,0.10235293954610825,0.023504059389233587,3.0,0.010143150575459003,-0.00024624519010729706,-0.0002540919557504906,0.0,0.0,-0.00014115503279210628,-0.00022270061613837572,-0.00024656573143144733,0.00015567951692441184,-0.0004105331065625828,3352.png,1.0,20.0,1,0,0.12231056069250486,low_mean_prob,0.48214285714285715,0.5178571428571429,R239-gtfree-bg-channel-seam-prob-editor,0.00043490523353755304,0.0004460049523108465,val
0.0,0.25,1.0,1.0,1.0,0.0,1.0,1.0,18.973665961010276,0.8180906570499797,1.1136173868540697,0.608052305574673,0.43683559950556244,1.0,1.0,0.9299978978347698,bg_seed,0.052705812486081215,0.869155206286837,0.9529788281634662,0.9080992317166149,2570.0,1.0,1.0,0.0003076355134436719,5.0,3.0,3.0,0.5950032873109796,4.0,0.5555555555555556,0.6,0.4,1.4142135623730951,1.248528137423857,0.020915556699037552,0.09568627178668976,0.024061333015561105,1.0,0.006371794268488884,0.0001349217536747993,0.0001392592483913102,0.0,0.0,-4.05359869932731e-05,-0.00014846707742557919,-7.081380633244816e-05,0.00010858882303677042,-0.0001759427599553609,3352.png,1.0,20.0,1,0,0.20427355079606338,low_mean_prob,0.375,0.625,R239-gtfree-bg-channel-seam-prob-editor,0.0003809790483503413,0.00043625139425470193,val
0.0,0.25,1.0,1.0,1.0,0.0,1.0,1.0,65.80273550544841,1.3708612770218582,2.147084024033794,0.609271523178808,0.4380952380952381,1.0,1.0,0.9301333653730626,bg_seed,0.05226041125380447,0.8693918805098546,0.953327997044517,0.908040584129963,2570.0,2.0,1.0,0.0007383252322648126,12.0,63.0,22.0,0.5522466039707419,4.0,0.008658008658008658,0.3333333333333333,0.6666666666666666,1.4142135623730951,1.172588984322123,0.01535681914538145,0.09738562256097794,0.02179450336843729,2.8636363636363638,0.005269449204206467,0.0013541393578097027,0.0013988978380669592,0.0,0.0,9.493155129947084e-05,-0.0005938683097023237,0.00016586041668520402,0.0004577577040875136,-0.0002345903466072219,3352.png,1.0,20.0,1,0,0.09362173464723075,low_mean_prob,0.42045454545454547,0.5795454545454546,R239-gtfree-bg-channel-seam-prob-editor,0.0003491746704830008,0.0003501127834569602,val
0.0,0.25,1.0,1.0,1.0,0.0,1.0,1.0,65.80273550544841,0.7317916840540726,0.9273242545760277,0.608516129032258,0.43731454005934717,1.0,1.0,0.9300900900900901,bg_seed,0.05263157894736842,0.8693162681037386,0.9530432642008739,0.9082165268899185,2570.0,1.0,1.0,0.00024610841075493753,4.0,62.0,20.0,0.5324344023323615,4.0,0.0032258064516129032,0.25,0.75,1.4142135623730951,1.1035533905932737,0.015111557208001614,0.09803921729326248,0.020456985384225846,3.1,0.0027729675639420748,0.0005987452112597991,0.0006181998021760338,0.0,0.0,5.165626832703829e-05,-0.00022270061613837572,9.024801056922716e-05,0.00017302486044445953,-5.864758665174996e-05,3352.png,1.0,20.0,1,0,0.16210636090326253,low_mean_prob,0.4107142857142857,0.5892857142857143,R239-gtfree-bg-channel-seam-prob-editor,0.0003421663916649864,0.00034973257773515584,val
0.0,0.25,1.0,1.0,1.0,0.0,1.0,1.0,77.00649323271382,0.915600734223649,1.3898576498031616,0.5252064938763885,0.3561220548474314,0.0,0.0,0.9259196972882069,bg_seed,0.047937082579114915,0.8620581672994873,0.9663024878241411,0.8887767867952702,3409.0,1.0,1.0,0.0001754770783066462,4.0,2.0,2.0,0.5422437673130194,4.0,1.0,0.25,0.75,2.23606797749979,1.6625703849682212,0.015093808993697166,0.136274516582489,0.01856185756623745,1.0,0.0058000776916742325,0.0008032163559039684,0.0007381823220813377,0.0,0.0,3.581113190298524e-05,-0.00018725422882466536,6.208119381212462e-05,0.00012569466774714488,-4.035675370273051e-05,3353.png,1.0,20.0,1,0,0.640039741674901,low_mean_prob,0.25,0.75,R239-gtfree-bg-channel-seam-prob-editor,0.01239494096752835,0.01716725036527019,val
0.0,0.25,1.0,1.0,1.0,0.0,2.0,2.0,77.00649323271382,1.4017058690589763,2.2549479913892236,0.5253863134657837,0.3562874251497006,0.0,0.0,0.9259749816041207,bg_seed,0.04768741027401535,0.8621540147985749,0.9664706398665848,0.8887364300415674,3409.0,2.0,2.0,0.0003948234261899539,9.0,76.0,4.0,0.40736607142857145,4.0,0.029605263157894735,0.2222222222222222,0.7777777777777778,2.0,1.2031585694162432,0.01622783951461315,0.13028323650360107,0.02130684666335583,19.0,0.004443589597940445,0.0009830359452991377,0.0009035526243504899,0.0,0.0,9.109544781682466e-05,-0.0004369265339242284,0.00015792869289976696,0.0002938467101908371,-8.071350740546102e-05,3353.png,1.0,20.0,1,0,0.34443267860745036,low_mean_prob,0.42105263157894735,0.5789473684210527,R239-gtfree-bg-channel-seam-prob-editor,0.005225237757257377,0.017156191733052186,val
0.0,0.25,1.0,1.0,1.0,0.0,1.0,1.0,21.02379604162864,0.6305220384771625,0.9587001025676728,0.5246882793017457,0.3556457065584855,0.0,0.0,0.92590723686977,bg_seed,0.04768741027401535,0.8620365657910191,0.9664662248167494,0.8886153597804592,3409.0,2.0,1.0,0.0005264312349199386,12.0,2.0,19.0,0.6435406698564593,4.0,0.3157894736842105,0.4166666666666667,0.5833333333333334,1.0,1.0,0.017187394201755524,0.13431373238563538,0.02422194890677929,9.5,0.006625207141041756,0.0002850017812611183,0.00026183403313539966,0.0,0.0,2.335071346604156e-05,-0.0004369265339242284,4.047968534393043e-05,0.00028943166035544365,-0.00020178376851365254,3353.png,1.0,20.0,1,0,0.3648965580885378,low_mean_prob,0.4782608695652174,0.5217391304347826,R239-gtfree-bg-channel-seam-prob-editor,0.006842165427980498,0.0012184174720002666,val
0.0,0.25,1.0,1.0,1.0,0.0,1.0,1.0,21.02379604162864,0.6067422479391098,0.8540959656238556,0.5245691496937758,0.3555362486726518,0.0,0.0,0.9258356106789993,bg_seed,0.04806191873166469,0.86191240361658,0.9662147338861832,0.8886960732878647,3409.0,1.0,1.0,0.0001754770783066462,4.0,1.0,12.0,0.6182432432432432,4.0,0.3333333333333333,0.75,0.25,1.0,1.0,0.017279675230383873,0.13431373238563538,0.02261443678289652,12.0,0.008931796997785568,0.00016587217329122605,0.000152376147301736,0.0,0.0,-4.827547730457127e-05,-6.241807627489077e-05,-8.368248909518261e-05,3.794072978924312e-05,-0.00012107026110819152,3353.png,1.0,20.0,1,0,0.48067438930483725,low_mean_prob,0.4107142857142857,0.5892857142857143,R239-gtfree-bg-channel-seam-prob-editor,0.0011649300981286604,0.001217905932509109,val
0.0,0.25,1.0,1.0,1.0,0.0,1.0,1.0,35.0,1.4617033428766568,2.397487373415292,0.4878720474526004,0.32263939478845616,2.0,-2.0,0.92826801517067,bg_seed,0.12509846396218985,0.8661382027508434,0.9328437849374936,0.9237369162640902,12442.0,2.0,1.0,0.00045715446741504545,18.0,5.0,34.0,0.28222996515679444,3.0,0.10588235294117647,0.5,0.5,2.0,1.4023689270621824,0.02323867380619049,0.1331154853105545,0.032269541546702384,6.8,0.010496027767658234,0.0004574960244831394,0.0004000450126713795,0.0,0.0,-1.6319620401494817e-05,-0.00044308782985424955,-2.8416741561509973e-05,0.000197876469977043,-0.00022644927536230597,3354.png,1.0,19.0,1,0,0.20477116591437047,low_mean_prob,0.41304347826086957,0.5869565217391305,R239-gtfree-bg-channel-seam-prob-editor,0.0030370119421090614,0.0056337100219148095,val
0.0,0.25,1.0,1.0,1.0,0.0,2.0,2.0,35.0,0.8383883476483185,1.5,0.4880555114147995,0.3227998878923767,2.0,-2.0,0.9282770825432941,bg_seed,0.12534462386766443,0.8661539913191169,0.9327338312249149,0.9238627214170693,12442.0,1.0,2.0,0.00020317976329557575,8.0,2.0,34.0,0.2725563909774436,3.0,0.11764705882352941,0.5,0.5,2.0,1.3535533905932737,0.024317186325788498,0.13186275959014893,0.032269541546702384,17.0,0.012391399592161179,0.0006409599866822879,0.0005605381165919021,0.0,0.0,-7.252247777422838e-06,-0.00019692792437966955,-1.2628173288065092e-05,8.792275739832878e-05,-0.00010064412238319775,3354.png,1.0,19.0,1,0,0.37616129586524555,low_mean_prob,0.390625,0.609375,R239-gtfree-bg-channel-seam-prob-editor,0.002657965697606337,0.005633710021914808,val
